AMZN,META,NFLX,NVDA,TSLA
106.69550323486328,212.62307739257812,371.07000732421875,6.547815799713135,51.41866683959961
107.54000091552734,206.76510620117188,373.69000244140625,6.670320510864258,51.62533187866211
108.0,210.32777404785156,380.010009765625,6.786103248596191,51.15266799926758
107.49349975585938,212.70291137695312,381.3999938964844,6.74228048324585,53.599998474121094
106.74349975585938,213.7407684326172,380.3999938964844,7.215618133544922,53.33533477783203
107.78350067138672,217.3533477783203,387.7799987792969,7.384437084197998,57.22666549682617
108.51100158691406,217.0439910888672,386.19000244140625,7.835864067077637,61.16133117675781
107.65499877929688,214.13995361328125,386.0,7.686468601226807,59.96066665649414
104.79850006103516,209.7489776611328,380.07000732421875,7.3221893310546875,60.06666564941406
100.4645004272461,200.30838012695312,368.70001220703125,6.80452823638916,55.58599853515625
98.63700103759766,196.36648559570312,360.0899963378906,6.52490758895874,53.32733154296875
98.97949981689453,196.79559326171875,379.239990234375,6.664343357086182,51.91999816894531
94.21499633789062,189.3608856201172,371.7099914550781,6.293370723724365,45.266666412353516
94.1875,192.07530212402344,369.0299987792969,6.72862434387207,44.53266525268555
97.69750213623047,196.0371551513672,381.04998779296875,6.887079238891602,49.574668884277344
95.44950103759766,185.5087890625,368.7699890136719,6.624480724334717,49.70066833496094
98.79149627685547,191.3667449951172,383.7900085449219,7.088387966156006,49.96666717529297
96.20149993896484,184.79026794433594,372.7799987792969,6.808847904205322,48.30266571044922
95.05449676513672,180.7186279296875,368.9700012207031,6.628219127655029,46.89866638183594
90.03050231933594,169.15240478515625,346.489990234375,6.114983558654785,40.53333282470703
94.59100341796875,177.8245849609375,364.1300048828125,6.504642963409424,43.02199935913086
91.04299926757812,169.89088439941406,349.9200134277344,6.140644550323486,42.28200149536133
83.83049774169922,154.15321350097656,315.25,5.389226913452148,37.369998931884766
89.25,169.93080139160156,336.29998779296875,6.0003767013549805,36.44133377075195
84.4574966430664,145.7105712890625,298.8399963378906,4.893182754516602,29.67133331298828
90.39199829101562,149.1135711669922,319.75,5.413144111633301,28.68000030517578
91.5,146.65863037109375,315.4700012207031,5.053131580352783,24.08133316040039
94.04650115966797,152.81597900390625,332.0299987792969,5.306013107299805,28.50933265686035
92.30449676513672,149.42294311523438,332.8299865722656,5.126132488250732,28.50200080871582
95.1415023803711,147.79629516601562,360.2699890136719,5.299037933349609,28.952667236328125
97.00499725341797,160.64987182617188,357.32000732421875,6.208162307739258,33.66666793823242
94.29199981689453,155.88967895507812,342.3900146484375,6.119467258453369,35.95000076293945
97.77449798583984,163.00503540039062,362.989990234375,6.40897274017334,35.21066665649414
95.00499725341797,156.4684600830078,357.1199951171875,6.2966084480285645,34.29066848754883
98.19750213623047,165.60968017578125,370.9599914550781,6.617008209228516,33.47533416748047
97.48600006103516,166.45794677734375,375.5,6.567427635192871,34.93333435058594
95.38500213623047,159.272705078125,364.0799865722656,6.055936336517334,32.104000091552734
95.94149780273438,157.8656005859375,370.0799865722656,6.36487340927124,30.29800033569336
95.32949829101562,153.8638153076172,361.760009765625,6.076864242553711,32.000667572021484
99.87950134277344,165.21051025390625,379.9599914550781,6.68701696395874,34.41600036621094
100.58000183105469,168.48377990722656,372.2799987792969,6.453568935394287,36.36333465576172
102.1500015258789,173.92259216308594,371.1199951171875,6.650890827178955,36.589332580566406
102.13800048828125,174.8307342529297,370.7200012207031,6.55123233795166,38.20000076293945
108.44349670410156,174.43154907226562,396.7200012207031,6.723143577575684,43.39666748046875
114.16600036621094,177.80462646484375,413.54998779296875,7.074435234069824,47.32600021362305
115.38400268554688,176.60707092285156,426.75,6.996951103210449,48.65533447265625
120.40950012207031,175.88856506347656,439.1700134277344,7.342264652252197,49.680667877197266
118.75,178.8724365234375,422.9599914550781,7.282968521118164,50.259334564208984
119.68049621582031,177.87448120117188,437.489990234375,7.151670455932617,49.75733184814453
116.40599822998047,170.44973754882812,433.8299865722656,6.714672565460205,45.781333923339844
118.17449951171875,181.9062042236328,421.4200134277344,7.129247188568115,48.807334899902344
119.97250366210938,184.7503662109375,426.70001220703125,7.075930118560791,47.04199981689453
120.51100158691406,189.68023681640625,424.989990234375,7.2149529457092285,48.34333419799805
118.80000305175781,187.11549377441406,421.3800048828125,7.401561260223389,53.25
115.7040023803711,182.534912109375,403.8299865722656,7.259050369262695,51.27466583251953
118.635498046875,193.79176330566406,411.8900146484375,7.435942649841309,53.367332458496094
123.69999694824219,204.2902069091797,419.8500061035156,7.281972408294678,52.12533187866211
114.302001953125,201.85520935058594,415.2699890136719,7.045285224914551,46.75466537475586
115.79949951171875,204.83905029296875,428.1499938964844,7.257306098937988,50.74599838256836
115.88999938964844,206.64537048339844,424.67999267578125,7.318346977233887,51.2140007019043
117.56300354003906,208.04248046875,434.260009765625,7.419249534606934,52.172000885009766
118.38050079345703,210.82676696777344,436.5299987792969,7.595643997192383,52.00266647338867
118.98049926757812,211.91453552246094,435.54998779296875,7.785739898681641,54.62799835205078
120.44999694824219,212.74281311035156,440.5199890136719,8.037873268127441,54.08599853515625
117.84750366210938,209.6691436767578,431.82000732421875,7.775773525238037,53.96066665649414
118.39600372314453,204.67941284179688,438.2699890136719,7.753352642059326,52.73066711425781
119.44249725341797,206.38589477539062,441.95001220703125,8.002994537353516,53.55533218383789
120.48899841308594,210.4475555419922,454.19000244140625,8.46166706085205,53.27799987792969
121.31300354003906,212.75282287597656,452.5799865722656,8.720277786254883,54.242000579833984
122.46649932861328,216.43524169921875,451.0400085449219,8.77534008026123,53.867332458496094
124.89700317382812,229.49839782714844,447.6700134277344,8.939274787902832,54.37066650390625
122.33699798583984,230.9154815673828,436.25,8.745192527770996,55.17333221435547
121.84400177001953,234.4282684326172,429.32000732421875,8.995333671569824,54.45866775512695
121.09300231933594,231.72381591796875,414.7699890136719,8.687888145446777,54.591331481933594
120.51950073242188,228.67010498046875,419.8900146484375,8.496049880981445,54.68199920654297
120.05500030517578,224.99765014648438,413.44000244140625,8.457928657531738,53.72066879272461
122.11849975585938,224.62840270996094,419.7300109863281,8.845099449157715,55.66666793823242
123.552001953125,231.43441772460938,425.9200134277344,8.776086807250977,59.87333297729492
123.62049865722656,232.2427520751953,427.30999755859375,8.79502010345459,58.770668029785156
123.91999816894531,229.68801879882812,421.9700012207031,8.739462852478027,58.86399841308594
123.02999877929688,225.82594299316406,414.3299865722656,8.740460395812988,57.62533187866211
124.1500015258789,230.2967529296875,419.6000061035156,8.893503189086914,59.04399871826172
126.2030029296875,230.9254608154297,419.489990234375,8.778846740722656,63.327999114990234
130.04299926757812,238.18055725097656,434.04998779296875,9.01912784576416,62.711334228515625
132.37249755859375,236.24453735351562,434.4800109863281,9.338926315307617,68.336669921875
127.89800262451172,223.96975708007812,425.55999755859375,8.770120620727539,64.85600280761719
127.2509994506836,228.1112518310547,418.07000732421875,8.905967712402344,62.35200119018555
128.63400268554688,232.02320861816406,425.5,9.146499633789062,66.05999755859375
130.7635040283203,235.166748046875,436.1300048828125,9.041560173034668,65.47533416748047
132.0489959716797,235.0469970703125,447.7699890136719,9.208566665649414,66.11933135986328
132.69900512695312,235.45614624023438,449.8699951171875,9.190618515014648,66.9306640625
133.75050354003906,238.30029296875,453.7200012207031,9.233739852905273,66.72666931152344
135.6909942626953,238.72943115234375,468.0400085449219,9.49845027923584,66.28800201416016
138.2205047607422,241.7432403564453,466.260009765625,9.421929359436035,66.78533172607422
136.72000122070312,233.54010009765625,457.8500061035156,9.20806884765625,64.0566635131836
137.72900390625,235.19667053222656,465.9100036621094,9.461811065673828,65.73200225830078
134.64349365234375,215.6368865966797,443.3999938964844,9.12780475616455,63.982666015625
134.0189971923828,220.18753051757812,447.239990234375,9.1726713180542,67.29000091552734
137.9409942626953,226.60435485839844,455.0400085449219,9.469536781311035,71.98733520507812
143.93499755859375,237.0628662109375,485.6400146484375,9.501690864562988,74.64199829101562
144.51499938964844,232.94131469726562,476.8900146484375,9.583697319030762,80.57733154296875
152.8520050048828,239.78724670410156,493.80999755859375,9.810022354125977,91.43866729736328
150.00599670410156,240.36607360839844,493.1600036621094,9.842426300048828,92.65733337402344
154.0554962158203,243.0804901123047,502.7799987792969,10.185653686523438,91.05867004394531
159.13150024414062,243.99859619140625,507.760009765625,10.477785110473633,92.9520034790039
160.0,244.5674285888672,548.72998046875,10.448122024536133,102.97666931152344
155.1999969482422,238.5098876953125,525.5,10.02238941192627,99.80400085449219
154.1999969482422,239.23837280273438,524.8800048828125,10.346174240112305,101.12000274658203
150.44349670410156,239.78724670410156,523.260009765625,10.19687271118164,103.06732940673828
149.9949951171875,240.4359130859375,527.3900146484375,10.104646682739258,100.04266357421875
148.09849548339844,241.53366088867188,492.989990234375,10.171197891235352,100.05599975585938
159.8419952392578,244.91671752929688,502.4100036621094,10.479527473449707,109.53333282470703
156.9145050048828,241.25424194335938,490.1000061035156,10.297820091247559,104.55733489990234
154.99549865722656,239.37808227539062,489.82000732421875,10.407743453979492,106.15533447265625
149.32749938964844,232.1230010986328,477.5799865722656,10.099658966064453,100.87133026123047
150.44549560546875,230.2368927001953,480.45001220703125,10.16421890258789,94.46666717529297
152.760498046875,233.0211639404297,495.6499938964844,10.390544891357422,102.63999938964844
150.01649475097656,229.64808654785156,488.510009765625,10.185154914855957,98.43267059326172
151.67649841308594,232.8115692138672,484.4800109863281,10.43441104888916,99.94066619873047
152.593994140625,234.01910400390625,485.79998779296875,10.582473754882812,99.16600036621094
158.23399353027344,253.14979553222656,488.8800048828125,10.583219528198242,95.38400268554688
155.59449768066406,251.4433135986328,498.6199951171875,10.977544784545898,99.0
156.94149780273438,249.3176727294922,509.6400146484375,11.194397926330566,99.13333129882812
160.25149536132812,248.60911560058594,502.1099853515625,11.253225326538086,99.00133514404297
161.25,264.7359924316406,509.0799865722656,11.301827430725098,99.30533599853516
158.3730010986328,267.8894958496094,494.7300109863281,11.16623306274414,96.84733581542969
157.4080047607422,262.4606628417969,483.3800048828125,11.131834030151367,94.57133483886719
154.0334930419922,255.60475158691406,466.92999267578125,10.817771911621094,91.6259994506836
158.11199951171875,259.3570556640625,475.4700012207031,11.406267166137695,103.65066528320312
158.05099487304688,260.7641296386719,481.3299865722656,11.40900993347168,108.06666564941406
157.4010009765625,260.7042541503906,482.67999267578125,11.52964973449707,110.04733276367188
159.12049865722656,260.62445068359375,482.3500061035156,12.300353050231934,122.3759994506836
165.62449645996094,261.802001953125,491.8699951171875,12.224332809448242,125.80599975585938
163.0240020751953,262.0514831542969,484.5299987792969,12.102445602416992,125.23533630371094
164.86849975585938,268.4583435058594,497.8999938964844,12.104935646057129,133.45533752441406
164.23599243164062,266.46246337890625,492.30999755859375,12.645825386047363,136.6653289794922
165.3730010986328,270.8334655761719,488.80999755859375,12.682465553283691,134.27999877929688
167.32449340820312,280.2441101074219,490.5799865722656,12.712128639221191,134.8893280029297
172.09249877929688,303.2867736816406,547.530029296875,12.735057830810547,143.54466247558594
170.0,292.6186828613281,526.27001953125,12.590739250183105,149.25
170.08999633789062,293.05780029296875,523.8900146484375,13.108694076538086,147.55999755859375
172.54800415039062,292.5987548828125,529.5599975585938,13.334773063659668,166.10667419433594
174.95599365234375,294.8341369628906,556.5499877929688,13.78406810760498,158.35000610351562
176.57249450683594,301.8796691894531,552.8400268554688,14.308165550231934,149.1233367919922
168.39999389648438,290.5229797363281,525.75,12.980719566345215,135.6666717529297
164.7310028076172,282.15020751953125,516.0499877929688,12.588769912719727,139.44000244140625
157.49200439453125,270.6039123535156,507.0199890136719,11.881168365478516,110.06999969482422
163.4304962158203,273.15869140625,500.19000244140625,12.681024551391602,122.09333038330078
158.7554931640625,267.54022216796875,480.6700134277344,12.278851509094238,123.77999877929688
155.81100463867188,266.0632629394531,482.0299987792969,12.13199520111084,124.23999786376953
155.14849853515625,265.60418701171875,476.260009765625,12.837854385375977,139.8733367919922
157.80650329589844,271.8613586425781,495.989990234375,12.956287384033203,149.9199981689453
153.90499877929688,262.9795837402344,483.8599853515625,12.481059074401855,147.25332641601562
150.43649291992188,254.2974395751953,470.20001220703125,12.430196762084961,141.14332580566406
147.74549865722656,252.0121307373047,469.9599914550781,12.156679153442383,147.38333129882812
148.02349853515625,247.64109802246094,487.3500061035156,12.483800888061523,149.79666137695312
156.44949340820312,254.2275848388672,491.1700134277344,12.60398006439209,141.41000366210938
149.9929962158203,248.50933837890625,470.6099853515625,12.091350555419922,126.78666687011719
150.989501953125,249.01828002929688,473.0799865722656,12.3150053024292,129.26333618164062
154.75650024414062,254.2974395751953,482.8800048828125,12.839350700378418,135.77999877929688
158.70249938964844,256.2933654785156,490.6499938964844,13.000168800354004,140.39999389648438
157.24400329589844,261.2531433105469,493.4800109863281,13.190410614013672,139.69000244140625
157.43649291992188,261.3629150390625,500.0299987792969,13.494345664978027,143.00332641601562
161.06300354003906,266.0832214355469,527.510009765625,13.578120231628418,149.3866729736328
156.25,259.40692138671875,503.05999755859375,13.027345657348633,138.3633270263672
159.9600067138672,264.1072692871094,520.6500244140625,13.60604476928711,141.89332580566406
154.9980010986328,258.12957763671875,505.8699951171875,13.69979476928711,137.9933319091797
159.7845001220703,257.59063720703125,534.6599731445312,13.92668628692627,141.76666259765625
159.52749633789062,263.2190856933594,531.7899780273438,13.801770210266113,141.97332763671875
164.33250427246094,263.90771484375,539.4400024414062,13.725974082946777,144.6666717529297
172.14649963378906,275.18450927734375,539.8099975585938,14.187986373901367,147.43333435058594
172.18150329589844,275.57373046875,554.0900268554688,14.210175514221191,148.88333129882812
168.1855010986328,271.2626037597656,541.4500122070312,14.057586669921875,153.76666259765625
166.9324951171875,266.17303466796875,541.9400024414062,13.932670593261719,149.6266632080078
163.635498046875,265.3846435546875,530.7899780273438,13.774593353271484,146.55667114257812
160.36050415039062,260.8639221191406,530.719970703125,13.461682319641113,143.61000061035156
160.85049438476562,267.0113220214844,525.4199829101562,13.60903549194336,140.64666748046875
159.2469940185547,278.1584167480469,489.04998779296875,13.48861026763916,140.8800048828125
158.82000732421875,277.5496520996094,485.2300109863281,13.325298309326172,141.92999267578125
160.22000122070312,284.20599365234375,488.2799987792969,13.553935050964355,140.2100067138672
160.3520050048828,276.5417175292969,488.239990234375,13.106134414672852,140.0933380126953
164.31649780273438,282.70904541015625,488.92999267578125,13.360953330993652,141.55999755859375
158.13900756835938,267.12109375,486.239990234375,12.59325885772705,135.33999633789062
160.55050659179688,280.25408935546875,504.2099914550781,12.9891996383667,136.94332885742188
151.8074951171875,262.5704040527344,475.739990234375,12.500508308410645,129.34666442871094
150.2239990234375,260.8240051269531,484.1199951171875,12.547133445739746,133.50332641601562
152.42050170898438,264.75592041015625,487.2200012207031,12.984710693359375,141.3000030517578
162.05799865722656,286.7906494140625,496.95001220703125,13.7573881149292,140.32666015625
166.10000610351562,294.07568359375,513.760009765625,14.122160911560059,146.02999877929688
165.56849670410156,292.8083190917969,514.72998046875,14.523089408874512,143.31666564941406
157.18699645996094,278.19830322265625,470.5,13.594325065612793,140.4199981689453
151.75100708007812,271.8713073730469,480.239990234375,12.735877990722656,136.7866668701172
156.8695068359375,275.91302490234375,490.760009765625,13.382145881652832,139.0433349609375
155.51400756835938,274.515869140625,486.7699890136719,13.420791625976562,137.25332641601562
156.4405059814453,276.3820495605469,482.8399963378906,13.261467933654785,136.1666717529297
156.55299377441406,278.387939453125,479.1000061035156,13.479134559631348,136.02999877929688
156.7830047607422,274.43603515625,480.6300048828125,13.386384963989258,147.20333862304688
155.2729949951172,271.4122619628906,481.7900085449219,13.392866134643555,162.2133331298828
155.8509979248047,272.3802795410156,484.6700134277344,13.404335975646973,166.42333984375
154.97000122070312,269.1469421386719,488.239990234375,13.052777290344238,163.20333862304688
154.91949462890625,267.8795166015625,476.6199951171875,13.104888916015625,173.9499969482422
155.9029998779297,276.35211181640625,482.8800048828125,12.923125267028809,185.1266632080078
159.2534942626953,275.02484130859375,485.0,13.199385643005371,191.3333282470703
159.76699829101562,277.24029541015625,491.3599853515625,13.225812911987305,195.25332641601562
158.40199279785156,276.4020080566406,490.70001220703125,13.365690231323242,189.1999969482422
161.00399780273438,285.96234130859375,504.5799865722656,13.354219436645508,194.9199981689453
160.17649841308594,286.93035888671875,503.3800048828125,13.508307456970215,189.60667419433594
159.3365020751953,281.2720031738281,497.5199890136719,13.364151954650879,197.7933349609375
158.12899780273438,279.1264343261719,498.30999755859375,13.52601432800293,199.67999267578125
157.89999389648438,284.9943542480469,515.780029296875,13.574398040771484,213.9199981689453
158.864501953125,282.8188171386719,512.6599731445312,13.318260192871094,216.6266632080078
155.2100067138672,277.35009765625,493.6000061035156,12.900007247924805,201.4933319091797
155.07449340820312,276.55169677734375,501.0899963378906,12.94140911102295,209.02333068847656
155.8209991455078,272.989013671875,503.2200012207031,12.982311248779297,203.3300018310547
157.84849548339844,273.6277160644531,522.4199829101562,13.277107238769531,213.27667236328125
158.25599670410156,274.98492431640625,519.780029296875,13.3287353515625,211.0833282470703
162.04800415039062,275.1047058105469,524.8300170898438,13.211015701293945,207.58999633789062
161.8040008544922,273.9171142578125,532.9000244140625,13.309531211853027,218.63333129882812
160.08250427246094,275.8331604003906,534.4500122070312,13.240445137023926,231.6666717529297
160.3090057373047,272.2305908203125,528.9099731445312,13.300551414489746,216.6199951171875
160.3260040283203,266.5422668457031,527.3300170898438,13.24668025970459,213.44667053222656
159.2635040283203,267.5601501464844,514.47998046875,12.97832202911377,215.32666015625
158.63450622558594,266.85162353515625,513.969970703125,12.962857246398926,220.58999633789062
164.197998046875,276.4319763183594,519.1199951171875,12.869331359863281,221.22999572753906
166.10000610351562,276.21240234375,530.8699951171875,12.9124755859375,221.99667358398438
164.29249572753906,271.3124694824219,524.5900268554688,13.114495277404785,231.5933380126953
162.84649658203125,272.5998229980469,540.72998046875,13.02396297454834,235.22332763671875
159.3314971923828,268.38848876953125,522.8599853515625,13.082324028015137,243.2566680908203
160.92550659179688,270.414306640625,520.7999877929688,13.372879981994629,245.0366668701172
156.91900634765625,262.77001953125,500.489990234375,12.584507942199707,251.9933319091797
158.10800170898438,268.18890380859375,508.8900146484375,13.312273979187012,272.0133361816406
159.13499450683594,267.02130126953125,510.3999938964844,13.245185852050781,293.3399963378906
155.7104949951172,256.31329345703125,499.1000061035156,13.589116096496582,270.39666748046875
156.04150390625,250.5750732421875,494.25,13.452688217163086,283.14666748046875
158.29449462890625,251.12396240234375,507.7900085449219,13.499578475952148,284.8033447265625
156.37350463867188,245.13626098632812,500.8599853515625,13.168865203857422,281.6666564941406
155.21249389648438,250.8445281982422,497.9800109863281,12.828927993774414,275.38665771484375
156.03799438476562,260.5645751953125,501.7699890136719,12.994282722473145,281.51666259765625
163.16900634765625,266.9314880371094,586.3400268554688,13.33397388458252,283.48333740234375
165.34950256347656,272.3104248046875,579.8400268554688,13.834532737731934,281.663330078125
164.6114959716797,273.93707275390625,565.1699829101562,13.679898262023926,282.21331787109375
164.6999969482422,277.4399108886719,556.780029296875,13.62078857421875,293.6000061035156
166.30650329589844,281.4715881347656,561.9299926757812,13.403306007385254,294.36334228515625
161.62899780273438,271.5819091796875,523.280029296875,12.887040138244629,288.0533447265625
161.88099670410156,264.45654296875,538.5999755859375,13.019969940185547,278.4766540527344
160.30999755859375,257.80023193359375,532.3900146484375,12.958868026733398,264.510009765625
167.1439971923828,261.4726867675781,539.0399780273438,13.205530166625977,279.9366760253906
169.0,266.53228759765625,548.1599731445312,13.524518966674805,290.92999267578125
165.62649536132812,266.1031799316406,539.4500122070312,13.498332023620605,284.89666748046875
166.5500030517578,265.9435119628906,552.1599731445312,13.631763458251953,283.3299865722656
167.6074981689453,267.5502014160156,550.7899780273438,13.558688163757324,284.07666015625
166.14700317382812,266.0333251953125,547.9199829101562,14.404420852661133,287.8066711425781
165.25,268.8974609375,559.0700073242188,14.229340553283691,283.1533203125
164.32899475097656,271.3124694824219,563.5900268554688,14.729147911071777,268.2733459472656
163.10650634765625,269.83551025390625,557.5900268554688,15.21449089050293,270.5533447265625
163.885498046875,269.9452819824219,556.52001953125,14.925680160522461,272.0400085449219
163.44749450683594,273.4081726074219,557.280029296875,15.293801307678223,265.40667724609375
165.4320068359375,273.0090026855469,551.3400268554688,14.870561599731445,266.04998779296875
166.4114990234375,268.83758544921875,548.219970703125,14.793745040893555,262.4599914550781
162.4949951171875,261.02362060546875,540.219970703125,14.891011238098145,260.4333190917969
159.03700256347656,259.796142578125,533.780029296875,14.321619987487793,238.1666717529297
159.72500610351562,265.3147888183594,546.1500244140625,14.108378410339355,232.94667053222656
157.97650146484375,263.7679748535156,553.4099731445312,14.46452808380127,247.33999633789062
152.85800170898438,254.16770935058594,546.7000122070312,13.275861740112305,227.4066619873047
154.64649963378906,257.0917053222656,538.8499755859375,13.681894302368164,225.1666717529297
157.3070068359375,264.36676025390625,550.6400146484375,13.808841705322266,239.47666931152344
154.72650146484375,258.4688720703125,547.8200073242188,13.374375343322754,228.81333923339844
150.25,254.88623046875,520.7000122070312,12.774308204650879,217.73333740234375
148.8784942626953,257.1116638183594,511.2900085449219,12.340840339660645,207.14666748046875
150.0229949951172,263.7380065917969,516.3900146484375,12.431872367858887,199.31666564941406
147.59750366210938,254.7864227294922,493.3299865722656,11.56568717956543,187.6666717529297
153.1425018310547,265.1950378417969,506.44000244140625,12.494795799255371,224.52667236328125
152.8820037841797,264.35675048828125,504.5400085449219,12.442900657653809,222.68666076660156
155.67950439453125,273.318359375,523.0599975585938,12.967080116271973,233.1999969482422
154.47450256347656,267.8495788574219,518.02001953125,12.829861640930176,231.2433319091797
154.08399963378906,273.1886291503906,520.25,13.16443157196045,235.97999572753906
154.59300231933594,278.7072448730469,524.030029296875,13.264228820800781,225.6266632080078
156.7864990234375,283.4275817871094,524.4400024414062,13.314125061035156,233.93666076660156
151.39950561523438,278.0486145019531,504.7900085449219,12.696633338928223,217.72000122070312
153.7480010986328,289.5150451660156,512.1799926757812,12.819632530212402,218.2899932861328
155.5435028076172,292.9380187988281,523.1099853515625,13.159439086914062,223.3333282470703
156.875,290.03399658203125,535.0900268554688,13.044177055358887,220.72000122070312
154.35350036621094,281.5614318847656,520.8099975585938,12.617294311523438,210.08999633789062
152.31300354003906,278.1683654785156,502.8599853515625,12.509763717651367,213.4633331298828
152.60150146484375,282.4396057128906,508.04998779296875,12.813145637512207,206.23666381835938
153.7864990234375,290.2236328125,513.9500122070312,12.921923637390137,203.76333618164062
152.76449584960938,287.4093933105469,513.3900146484375,12.845579147338867,211.8733367919922
154.70399475097656,293.9259948730469,521.6599731445312,13.321111679077148,222.64332580566406
158.0500030517578,298.0475158691406,539.4199829101562,13.783668518066406,220.5833282470703
161.3365020751953,308.2764892578125,540.6699829101562,13.959062576293945,230.35000610351562
161.1909942626953,305.6319580078125,544.530029296875,13.833316802978516,230.5399932861328
163.96949768066406,312.44793701171875,546.989990234375,14.114744186401367,223.6566619873047
164.96499633789062,312.3780822753906,554.5800170898438,14.287891387939453,227.93333435058594
168.61000061035156,311.8192138671875,555.3099975585938,14.370722770690918,225.67333984375
168.96949768066406,310.901123046875,552.780029296875,15.17807674407959,233.9933319091797
170.0,309.1247863769531,553.72998046875,15.64762020111084,254.10667419433594
166.64999389648438,302.1990051269531,540.02001953125,15.245942115783691,244.07666015625
168.95449829101562,307.1887512207031,549.219970703125,16.104440689086914,246.28334045410156
169.9720001220703,305.5520935058594,546.5399780273438,15.880147933959961,246.5933380126953
168.60049438476562,301.62017822265625,554.4400024414062,15.330516815185547,238.2100067138672
166.7344970703125,302.02935791015625,549.5700073242188,15.14040470123291,239.663330078125
168.1009979248047,300.8517761230469,508.8999938964844,15.329269409179688,248.0399932861328
165.45199584960938,295.91192626953125,508.7799987792969,14.820055961608887,239.89666748046875
167.04400634765625,300.5124816894531,505.54998779296875,15.23421573638916,243.13333129882812
170.4499969482422,302.4185485839844,510.29998779296875,15.446531295776367,246.06666564941406
170.8715057373047,302.9474792480469,505.54998779296875,15.35047721862793,234.913330078125
172.9250030517578,306.47021484375,506.5199890136719,15.245691299438477,231.46665954589844
173.5655059814453,328.83428955078125,509.0,15.293590545654297,225.6666717529297
173.37100219726562,324.413330078125,513.469970703125,14.978982925415039,236.47999572753906
169.32449340820312,321.9184875488281,509.1099853515625,14.806585311889648,228.3000030517578
165.593505859375,317.7071228027344,503.17999267578125,14.32207202911377,224.53334045410156
163.52699279785156,314.37396240234375,496.0799865722656,14.42910385131836,223.64666748046875
165.31849670410156,319.3637390136719,499.54998779296875,14.493473052978516,221.17999267578125
164.58050537109375,318.4256286621094,503.8399963378906,14.782135009765625,224.1233367919922
159.52450561523438,305.3425598144531,486.69000244140625,14.236745834350586,209.67999267578125
161.19549560546875,305.9013977050781,495.0799865722656,14.2771635055542,205.73333740234375
157.5970001220703,301.9295349121094,484.9800109863281,13.730527877807617,196.6300048828125
158.07350158691406,304.6340026855469,486.6600036621094,13.63746452331543,190.56333923339844
161.14500427246094,315.2920837402344,493.3699951171875,14.214042663574219,196.5800018310547
163.51950073242188,314.8130798339844,488.94000244140625,14.136700630187988,192.27667236328125
161.61399841308594,309.3243408203125,486.2799987792969,13.987253189086914,192.6233367919922
161.58999633789062,312.9469299316406,487.70001220703125,14.037153244018555,187.82000732421875
162.38400268554688,317.9566345214844,501.6700134277344,14.582792282104492,195.5933380126953
160.1540069580078,315.5815124511719,497.8900146484375,14.96126937866211,193.6266632080078
162.24949645996094,323.9642639160156,502.8999938964844,15.5802583694458,202.14666748046875
162.95249938964844,327.1177978515625,501.3399963378906,15.615937232971191,201.56333923339844
163.25799560546875,326.9880676269531,502.3599853515625,15.66808032989502,206.3766632080078
161.5054931640625,332.0675964355469,503.8599853515625,15.456509590148926,210.28334045410156
161.15350341796875,328.0558776855469,502.80999755859375,16.211471557617188,208.4066619873047
